policy_name,policy_label,trip_id,request_at,station_id,station_name,p0_inventory_before,policy_inventory_before,station_net_failures_avoided_vs_p0,station_net_status,has_prior_relocation_out,prior_relocation_out_at,minutes_since_prior_out,within_60_minutes_of_prior_out,prior_out_bikes,prior_out_inventory_before,prior_out_inventory_after,prior_out_destination_id
greedy_service,P2 서비스 3회·20km/h,129635,2025-11-28T18:21:17,2305,MCM 본사 직영점 앞,34,0,-2,worsened,true,2025-11-28T10:00:00,501.283,false,2,7,5,2353
greedy_service,P2 서비스 3회·20km/h,129637,2025-11-28T18:21:26,2305,MCM 본사 직영점 앞,33,0,-2,worsened,true,2025-11-28T10:00:00,501.433,false,2,7,5,2353
greedy_service,P2 서비스 3회·20km/h,129697,2025-11-28T18:22:38,2409,역삼동 디오슈페리움 (우성아파트 사거리),7,0,-4,worsened,true,2025-11-27T04:00:00,2302.633,false,4,9,5,2410
greedy_service,P2 서비스 3회·20km/h,129892,2025-11-28T18:53:14,2409,역삼동 디오슈페리움 (우성아파트 사거리),6,0,-4,worsened,true,2025-11-27T04:00:00,2333.233,false,4,9,5,2410
greedy_service,P2 서비스 3회·20km/h,130253,2025-11-28T20:01:22,2365,K+ 타워 앞,15,0,-4,worsened,true,2025-11-28T14:00:00,361.367,false,5,10,5,2353
greedy_service,P2 서비스 3회·20km/h,130251,2025-11-28T20:01:31,2365,K+ 타워 앞,14,0,-4,worsened,true,2025-11-28T14:00:00,361.517,false,5,10,5,2353
greedy_service,P2 서비스 3회·20km/h,130309,2025-11-28T20:11:13,2364,도산공원교차로,14,0,-1,worsened,true,2025-11-28T11:00:00,551.217,false,4,9,5,2353
greedy_service,P2 서비스 3회·20km/h,130261,2025-11-28T20:14:53,3640,일원1동주민센터앞 사거리,2,0,2,improved,true,2025-11-28T07:00:00,794.883,false,4,10,6,3602
greedy_service,P2 서비스 3회·20km/h,130257,2025-11-28T20:15:38,2365,K+ 타워 앞,13,0,-4,worsened,true,2025-11-28T14:00:00,375.633,false,5,10,5,2353
greedy_service,P2 서비스 3회·20km/h,130300,2025-11-28T20:22:04,2409,역삼동 디오슈페리움 (우성아파트 사거리),5,0,-4,worsened,true,2025-11-27T04:00:00,2422.067,false,4,9,5,2410
greedy_service,P2 서비스 3회·20km/h,130328,2025-11-28T20:32:58,2306,압구정역 2번 출구 옆,5,0,22,improved,true,2025-11-28T19:00:00,92.967,false,5,10,5,2347
greedy_service,P2 서비스 3회·20km/h,130497,2025-11-28T21:32:09,2409,역삼동 디오슈페리움 (우성아파트 사거리),4,0,-4,worsened,true,2025-11-27T04:00:00,2492.15,false,4,9,5,2410
greedy_service,P2 서비스 3회·20km/h,130559,2025-11-28T21:38:01,2365,K+ 타워 앞,12,0,-4,worsened,true,2025-11-28T14:00:00,458.017,false,5,10,5,2353
